sys_sch,SystemId,SystemName,SchoolName,SchoolId,Cluster,Phone_Number,Street,City,State,Zip_Code,total_enroll,Grades,SSAS,Grade,SingleScore,pct_asian,pct_native,pct_black,pct_hispanic,pct_multi,pct_white,pct_ed,pct_swd,pct_lep,Content_MasteryE,ProgressE,Closing_GapE,ReadinessE,CCRPIScoreE,Third_Grade_Reading,Fifth_Grade_Reading,Content_MasteryM,ProgressM,Closing_GapM,ReadinessM,CCRPIScoreM,Eighth_Grade_Reading,Content_MasteryH,ProgressH,Closing_GapH,ReadinessH,Graduation_RateH,CCRPIScoreH,English_BegH,English_DevH,English_ProfH,English_DistH,Math_BegH,Math_DevH,Math_ProfH,Math_DistH,Science_BegH,Science_DevH,Science_ProfH,Science_DistH,Soc_BegH,Soc_DevH,Soc_ProfH,Soc_DistH,College_Readiness,Accelerated_Course_Taking,Four_Year_Graduation_Rate,English_BegE,English_DevE,English_ProfE,English_DistE,Math_BegE,Math_DevE,Math_ProfE,Math_DistE,Science_BegE,Science_DevE,Science_ProfE,Science_DistE,Soc_BegE,Soc_DevE,Soc_ProfE,Soc_DistE,English_BegM,English_DevM,English_ProfM,English_DistM,Math_BegM,Math_DevM,Math_ProfM,Math_DistM,Science_BegM,Science_DevM,Science_ProfM,Science_DistM,Soc_BegM,Soc_DevM,Soc_ProfM,Soc_DistM,CollegeEnrollment,FinancialEfficiency,SchoolClimate,Mobility,PPE
761116,761,Atlanta Public Schools,Springdale Park Elementary School,116,E,404-802-6016,803 Briarcliff Ave,Atlanta,GA,30306,739,K-5,Highest Performing (Gold),A,96.7,5,0,12,10,11,61,7.5999999,5,8,100.0,96.8,95,93.0,96.7,79.40000000000001,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.800000000000001,13.3,30.9,50.90000000000001,5.5,13.6,35.8,45.2,7.4,14.8,35.2,42.6,3.7,20.4,27.8,48.1,,,,,,,,,,,,,,,,,,3,5,11.7,12773.15
7611208,761,Atlanta Public Schools,Wesley International Academy Charter Facility,1208,EM,(678)904-9137,211 Memorial Dr SE,Atlanta,GA,30312,799,K-8,,C,70.5,1,0,76,5,6,13,32.799999,9,1,73.5,75.5,12.5,81.0,66.59999999999999,62,61.1,67.6,79.7,87.5,87.5,78.8,81.90000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,15.4,33.1,35.3,16.2,12.1,33.1,39.3,15.4,37.8,24.4,25.6,12.2,21.1,44.40000000000001,24.4,10,20.4,26.8,43,9.800000000000001,20.7,45.6,26.7,6.9,31.9,38.90000000000001,25,4.2,6.9,33.3,40.3,19.4,,2,2,6.300000000000001,13904.38
761122,761,Atlanta Public Schools,KIPP Vision Academy,122,EM,(404)537-5252,660 McWilliams Rd SE,Atlanta,GA,30315,365,5-8,,B,81.60000000000001,0,0,95,5,0,0,58.900002,9,3,57.9,87.8,45.8,72.4,69.5,,49.40000000000001,63.8,99.9,100,84.1,85.90000000000001,68.60000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,26.4,44.8,25.3,3.4,25.3,46,24.1,4.600000000000001,13.8,29.9,44.8,11.5,14.9,47.1,27.6,10.3,24.4,44.5,25.6,5.5,21.7,41.7,26.8,9.800000000000001,23.3,27.9,33.7,15.1,3.5,40.7,36,19.8,,2,3,4.9,12114.81
761123,761,Atlanta Public Schools,Kindezi,123,EM,(404)671-4920,1890 Detroit Ave NW,Atlanta,GA,30314,414,K-8,,D,65.2,0,0,92,2,2,3,44.400002,11,0,59.1,82.0,0,76.1,61.7,39,40,63.9,83.1,83.3,82.9,77.3,52,,,,,,,,,,,,,,,,,,,,,,,,,,30.2,32.9,26.8,10.1,14.8,35.6,39.6,10.1,44.40000000000001,35.6,15.6,4.4,42.2,51.1,2.2,4.4,25.6,36.6,26.8,11,14.6,46.3,23.2,15.9,20,20,52,8,36,44,20,0,,2,2,6.300000000000001,19237.84
7611409,761,Atlanta Public Schools,Therrell High School,1409,H,(404)802-5300,3099 Panther Trail SW,Atlanta,GA,30311,851,9-12,,D,64.3,0,0,98,2,0,0,54.5,15,2,,,,,,,,,,,,,,37.4,86.3,59.4,54.4,87.0,64.3,40.90000000000001,36.4,21.1,1.6,70.5,21.2,8.300000000000001,0,55.5,25.4,17.8,1.3,38.90000000000001,41,18.3,1.7,42.40000000000001,53.7,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,3,21.4,16389.85
7611410,761,Atlanta Public Schools,Coretta Scott King Young Women's Leadership Academy,1410,MH,(404)802-4900,1190 Northwest Drive NW,Atlanta,GA,30318,350,6-12,,C,76.80000000000001,0,0,94,5,1,0,65.099998,13,4,,,,,,,,52.0,92.5,100,78.8,78.7,66.7,44.1,92.3,100,63.2,98.5,75.2,27.1,41.7,27.1,4.2,44.90000000000001,42.90000000000001,12.2,0,45.1,37.3,13.7,3.9,39.40000000000001,45.5,9.1,6.100000000000001,40,79.30000000000001,100,,,,,,,,,,,,,,,,,22.9,32.9,35,9.300000000000001,23.9,54.5,20.9,.7000000000000001,51.2,36.6,12.2,0,31.1,51.1,15.6,2.2,,2,3,12.1,22264.39
7611411,761,Atlanta Public Schools,B.E.S.T Academy,1411,MH,(404)802-7165,1890 Donald L. Hollowell Parkway NW,Atlanta,GA,30318,326,6-12,,D,65.8,0,0,97,3,0,0,60.099998,16,1,,,,,,,,45.1,96.3,75,71.9,72.90000000000001,40.8,31.0,79.9,76.7,45.3,86.5,60.7,38.5,51.3,7.7,2.6,33.3,62.5,0,4.2,66.7,22.2,11.1,0,59.6,29.8,10.5,0,21.4,33.6,86.30000000000001,,,,,,,,,,,,,,,,,38.8,35.5,22.3,3.3,26.5,49.6,20.4,3.5,53.1,20.4,24.5,2,42.90000000000001,49,8.200000000000001,0,,1.5,3,13.2,22692.43
7611412,761,Atlanta Public Schools,South Atlanta High School,1412,H,(404)802-5000,800 Hutchens Rd SE,Atlanta,GA,30354,823,9-12,,D,62,0,0,91,8,0,1,63.099998,16,4,,,,,,,,,,,,,,39.4,78.4,57.1,52.7,86.8,62,42.6,38.3,18,1.1,55.1,29.4,14.4,1.1,57.90000000000001,20,19.5,2.6,46.90000000000001,38.3,14.3,.5,41.1,52.8,87.90000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,2,25.1,17111.12
7611413,761,Atlanta Public Schools,Carver High School,1413,H,(404)802-5890,55 McDonough Blvd SE,Atlanta,GA,30315,499,9-12,,F,51.90000000000001,0,0,99,1,0,0,67.099998,19,1,,,,,,,,,,,,,,18.2,68.4,90.59999999999999,43.8,68.3,51.9,50.5,36.2,13.3,0,81.60000000000001,16.8,1.6,0,,,,,65.10000000000001,31.1,3.8,0,31.3,50.8,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.5,2,33.1,18877.32
7611414,761,Atlanta Public Schools,Michael R. Hollis Innovation Academy,1414,EM,(404)802-8200,225 James P Brawley Dr NW,Atlanta,GA,30314,628,K-7,,D,62.6,0,0,96,3,1,0,83.800003,14,1,36.4,88.4,65.59999999999999,58.6,63.4,29.1,25.6,33.5,68.9,75,73.2,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,52.1,33.3,12.8,1.7,38.5,36.8,21.4,3.4,63.40000000000001,22,12.2,2.4,48.8,43.90000000000001,6.100000000000001,1.2,58.7,25.4,13.8,2.2,50.7,37.7,10.1,1.4,,,,,,,,,,1.5,1,44.40000000000001,17959.25
7611415,761,Atlanta Public Schools,Woodson Park Academy,1415,E,(404)802-7750,20 Evelyn Way NW,Atlanta,GA,30318,539,K-5,,F,51.8,0,0,94,4,1,0,82.599998,9,3,28.2,73.3,37.5,60.5,51.8,10.6,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.2,25.2,9,.6000000000000001,53.2,35.2,10.3,1.3,54.7,32.6,10.5,2.1,56.8,42.1,1.1,0,,,,,,,,,,,,,,,,,,1,2,46.40000000000001,15858.58
7611416,761,Atlanta Public Schools,Tuskegee Airman Global Academy,1416,E,(404)802-8450,1654 S Alvarado Terrace SW,Atlanta,GA,30311,624,K-5,,C,72.7,0,0,99,1,0,0,76.800003,6,1,43.2,88.8,100,68.3,72.7,15.7,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.40000000000001,26.5,14.1,4,34.4,37.1,23.1,5.4,40,33.3,20,6.7,37.8,47.8,11.1,3.3,,,,,,,,,,,,,,,,,,1.5,3,45.1,15320.29
7611417,761,Atlanta Public Schools,Kindezi Old 4th Ward,1417,EM,(404)719-4005,386 Pine Street NE,Atlanta,GA,30308,497,K-8,,C,71.90000000000001,1,0,83,3,4,9,46.099998,12,1,56.2,78.5,100,76.4,74.59999999999999,49.2,44,51.0,80.9,43.8,76.1,65.40000000000001,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,34.9,32.5,20.5,12,23.5,32.5,31.9,12,44,28,22,6,30,52,14,4,32.8,29.2,30.7,7.300000000000001,23.4,43.1,28.5,5.100000000000001,50,31,16.7,2.4,42.90000000000001,47.6,7.100000000000001,2.4,,,2,3.8,20042.98
7611418,761,Atlanta Public Schools,John Lewis Invictus Academy,1418,M,(404)802-6100,1890 Donald Lee Hollowell Pkwy NW,Atlanta,GA,30318,662,6-7,,F,54.90000000000001,0,0,95,4,0,0,80.400002,15,3,,,,,,,,24.2,68.8,75,61.3,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.40000000000001,25.2,10.7,.7000000000000001,61.90000000000001,33.1,4.600000000000001,.3,,,,,,,,,,,2,48.40000000000001,14191.46
7611419,761,Atlanta Public Schools,KIPP Soul Primary School,1419,E,(678) 921-3914,1890 Detroit Avenue NW,Atlanta,GA,30314,114,K,,-,,0,0,99,1,0,0,59.599998,4,0,.,.,,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4.4,20864.49
7611560,761,Atlanta Public Schools,Garden Hills Elementary School,1560,E,(404)802-7800,285 Sheridan Dr NE,Atlanta,GA,30305,504,K-5,,B,82.2,2,0,23,52,3,19,33.900002,11,50,70.4,83.8,100,83.8,82.2,53.7,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,31.1,29.1,16.8,19.7,29.9,37.3,13.1,34.1,24.4,30.5,11,24.4,47.6,19.5,8.5,,,,,,,,,,,,,,,,,,2,4,22.3,15331.61
7611563,761,Atlanta Public Schools,Inman Middle School,1563,M,(404)802-3200,774 Virginia Ave NE,Atlanta,GA,30306,1065,6-8,,B,86.90000000000001,3,0,30,8,6,54,16.9,10,5,,,,,,,,97.7,82.4,70.3,90.8,86.90000000000001,82.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.200000000000001,17.4,44.3,30.2,12.1,25.1,32,30.7,28.4,32.7,29.3,9.600000000000001,11.5,23.4,29.3,35.8,,2.5,5,11.3,13223.48
7611567,761,Atlanta Public Schools,Smith Elementary School,1567,E,(404)802-3880,370 Old Ivy Rd NE,Atlanta,GA,30342,979,K-5,,A,91,7,0,21,22,6,45,10.8,9,17,92.2,91.0,90.59999999999999,89.3,91,66.3,80.60000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6,26,36.4,25,12,22.2,41.90000000000001,24,11.5,17,37.6,33.9,7.9,29.1,23.6,39.40000000000001,,,,,,,,,,,,,,,,,,2.5,3,11.5,12921.03
7611664,761,Atlanta Public Schools,Morningside Elementary School,1664,E,(404)802-8950,1053 East Rock Springs Road,Atlanta,GA,30306,938,K-5,Highest Performing (Gold),A,96.7,7,0,11,9,7,66,6,3,10,100.0,95.4,95.5,95.1,96.7,79.40000000000001,91.40000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,11.8,38.5,43,4,13.4,36.7,45.90000000000001,5.7,8.6,39.3,46.40000000000001,5,25.7,33.6,35.7,,,,,,,,,,,,,,,,,,3,4,7.5,12880.3
761173,761,Atlanta Public Schools,Long Middle School,173,M,(404)802-4800,3200 Latona Dr SW,Atlanta,GA,30354,740,6-8,,F,55.5,0,0,91,8,0,0,70.400002,17,6,,,,,,,,34.9,71.7,45,65.9,55.5,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.90000000000001,36.4,14.4,1.2,47.3,41.8,9.300000000000001,1.6,64.7,24.1,10.3,.9,49.1,37.1,12.5,1.3,,1,2,43.7,15818.38
761180,761,Atlanta Public Schools,Ralph J. Bunche Middle School,180,M,(404)802-6700,1925 Niskey Lake Rd SW,Atlanta,GA,30331,930,6-8,,C,73.40000000000001,0,0,97,3,0,0,65.199997,13,3,,,,,,,,45.8,86.9,100,71.4,73.40000000000001,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.3,38.40000000000001,21.2,3.1,41.8,39.6,13.9,4.800000000000001,45,31.9,18.4,4.600000000000001,36.2,38.7,17.7,7.4,,1.5,3,32.3,13824.24
761182,761,Atlanta Public Schools,Mays High School,182,H,(404)802-5100,3450 Benjamin E Mays Dr SW,Atlanta,GA,30331,1333,9-12,,F,55.6,0,0,94,5,1,0,54.299999,13,3,,,,,,,,,,,,,,31.8,71.5,47.7,57.4,74.8,55.6,37,42.90000000000001,19.6,.6000000000000001,65.5,26.7,6.100000000000001,1.8,67.5,21,9.800000000000001,1.8,41.8,41.8,14.2,2.2,40.90000000000001,77.80000000000001,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,19.2,15660.26
761186,761,Atlanta Public Schools,Maynard Holbrook Jackson High School,186,H,(404)802-5200,801 Glenwood Ave SE,Atlanta,GA,30316,1297,9-12,,C,78.7,1,0,78,6,3,12,44.5,13,2,,,,,,,,,,,,,,59.0,92.3,100,70.7,84.9,78.7,26.8,34.1,29,10.2,38.7,33.1,23.9,4.3,37.9,23.7,28.2,10.3,26.4,33.2,27.9,12.5,43.2,93,83.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,15.6,13942.48
761188,761,Atlanta Public Schools,Sylvan Hills Middle School,188,M,(404)802-6200,1461 Sylvan Rd SW,Atlanta,GA,30310,550,6-8,,C,70.40000000000001,0,0,97,2,1,0,73.300003,17,1,,,,,,,,38.8,98.1,62.5,75.3,70.40000000000001,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6,36.7,17.7,1,35.7,42.1,19,3.2,68.3,22.8,8.4,.6000000000000001,34.1,49.7,15,1.2,,1.5,4,40.7,15981.96
761192,761,Atlanta Public Schools,North Atlanta High School,192,H,(404)802-4700,4111 Northside Pkwy NW,Atlanta,GA,30327,1978,9-12,,B,86.40000000000001,2,0,38,24,3,33,15.7,8,7,,,,,,,,,,,,,,80.0,89.7,92.7,82.6,92.0,86.40000000000001,13,25,45.90000000000001,16.2,26.5,29.6,30.5,13.4,25.9,16.4,32.1,25.6,17.5,25.9,37.7,18.9,68.5,100,91.10000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,4,12.9,13318.22
761196,761,Atlanta Public Schools,Cascade Elementary School,196,E,(404)802-8100,2326 Venetian Dr SW,Atlanta,GA,30311,405,K-5,,F,44.8,0,0,99,1,0,0,75.800003,14,7,30.4,63.7,0,66.7,44.8,15.3,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,33.3,8.200000000000001,2.4,49.8,37.8,12,.5,73.8,14.8,11.5,0,57.40000000000001,34.4,4.9,3.3,,,,,,,,,,,,,,,,,,1,2,39.5,17713.75
761199,761,Atlanta Public Schools,Centennial Academy,199,EM,(404)802-8550,531 Luckie St NW,Atlanta,GA,30313,812,K-8,,C,75.40000000000001,1,0,87,4,4,3,47.700001,7,5,65.8,85.9,100,79.0,80.59999999999999,50,58.40000000000001,52.3,83.4,0,81.5,61.2,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,23.7,34.4,31.8,10,18.7,41.5,28.8,11,21.3,32.6,34.8,11.2,21.3,64,11.2,3.4,28.2,31,36.6,4.2,30.6,46.3,20.8,2.3,42.90000000000001,34.9,22.2,0,22.2,44.40000000000001,25.4,7.9,,2,2,26,14767.22
761201,761,Atlanta Public Schools,Charles R. Drew Charter School,201,E,(404)687-0001,301 Eva Davis Way,Atlanta,GA,30317,906,K-5,,A,96.5,1,0,65,3,5,27,20.4,5,0,97.6,100.0,95,89.6,96.5,71.5,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,22.4,34.4,35.1,4.2,17.6,43.90000000000001,34.4,12.9,20.9,34.5,31.7,4.3,34.5,30.2,30.9,,,,,,,,,,,,,,,,,,3,4,1.4,17590.71
7612053,761,Atlanta Public Schools,Brandon Elementary School,2053,E,(404)802-7250,2741 Howell Mill Road NW,Atlanta,GA,30327,1008,K-5,Greatest Gains (Silver)/Highest Performing (Gold),A,96,5,0,16,8,4,67,5.5,8,6,100.0,96.5,90.90000000000001,92.8,96,78.7,85.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.100000000000001,17,38.8,38,5.100000000000001,14.3,43.6,37,9.9,14.3,37.9,37.9,4.4,24.2,24.2,47.3,,,,,,,,,,,,,,,,,,3,4,9.9,13198.36
761206,761,Atlanta Public Schools,Atlanta Neighborhood Charter - Middle,206,M,(678)904-0051,820 Essie Ave SE,Atlanta,GA,30316,232,6-8,,C,78.2,1,0,25,6,7,62,9.8999996,16,2,,,,,,,,79.7,78.9,55.6,91.7,78.2,82.40000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,22.2,46.5,21.3,14.6,43.40000000000001,27.8,14.2,24.3,23,43.2,9.5,10.8,44.6,32.4,12.2,,2,4,3.4,19787.78
7612062,761,Atlanta Public Schools,The John Hope-Charles Walter Hill Elementary Schools,2062,E,(404)802-7450,112 Boulevard NE,Atlanta,GA,30312,405,K-5,,F,59.1,0,0,91,4,1,3,76,11,2,53.3,73.2,21.4,71.6,59.1,27,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.90000000000001,32.8,18.2,4,23.2,36.9,28.8,11.1,37.3,28.8,28.8,5.100000000000001,22,61,15.3,1.7,,,,,,,,,,,,,,,,,,1.5,3,24.7,15955.42
761212,761,Atlanta Public Schools,KIPP Atlanta Collegiate Academy,212,H,(404)574-5126,98 Anderson Avenue,Atlanta,GA,30314,775,9-12,,D,66.90000000000001,0,0,97,2,1,0,50.599998,14,0,,,,,,,,,,,,,,52.0,67.6,71.90000000000001,70.9,88.2,66.90000000000001,19.3,41.6,38,1.2,53.1,36.2,9.9,.8,52.5,27,19.7,.8,19.1,44.40000000000001,32.7,3.7,37.9,100,86.30000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,3,13.5,13358.56
761213,761,Atlanta Public Schools,KIPP STRIVE Primary School,213,E,(404)585-4192,1448 Lucile Ave SW,Atlanta,GA,30310,506,K-4,,C,73.8,0,0,96,2,1,1,50.799999,3,0,67.7,82.5,58.3,79.3,73.8,41.40000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9,32.3,28.9,15.9,20.9,32.8,37.8,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,3,4.7,12456.88
761214,761,Atlanta Public Schools,KIPP Vision Primary School,214,E,(404)537-5252,660 McWilliams Rd SE,Atlanta,GA,30315,498,K-4,,C,77.30000000000001,0,0,96,4,0,0,64.5,7,2,56.1,88.0,100,73.4,77.3,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.4,38,24,3.6,16.7,44.3,33.9,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.4,12908.72
761215,761,Atlanta Public Schools,KIPP WAYS Primary School,215,E,(404)475-1941,350 Temple St NW,Atlanta,GA,30314,505,K-4,,C,79.10000000000001,0,1,98,1,1,0,61.400002,6,1,61.5,89.2,100,72.1,79.09999999999999,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.8,29.2,25.4,8.6,20,31.4,38.90000000000001,9.700000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9.9,12516.43
7612560,761,Atlanta Public Schools,Gideons Elementary School,2560,E,(404)802-7700,897 Welch St SW,Atlanta,GA,30310,357,K-5,,D,61.1,0,0,96,3,0,1,75.900002,9,0,32.9,79.0,71.40000000000001,64.5,61.1,17.5,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.2,33.3,7.300000000000001,1.1,26.6,49.7,20.3,3.4,83.90000000000001,16.1,0,0,75,25,0,0,,,,,,,,,,,,,,,,,,1,2,35.2,21019.64
7612563,761,Atlanta Public Schools,Jackson Elementary School,2563,E,(404)802-8800,1325 Mount Paran Road,Atlanta,GA,30327,673,K-5,Greatest Gains (Bronze)/Highest Performing (Platinum),A,91.60000000000001,7,0,15,7,5,66,3.7,8,6,100.0,90.3,75,93.9,91.59999999999999,80,88.90000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15.3,38.2,42.5,2.9,14.5,44.90000000000001,37.7,6.5,16.7,45.40000000000001,31.5,1.9,22.2,29.6,46.3,,,,,,,,,,,,,,,,,,3,4,6.2,15267.17
7612564,761,Atlanta Public Schools,Lin Elementary School,2564,E,(404)802-8850,586 Candler Park Drive NE,Atlanta,GA,30307,662,K-5,,B,87.30000000000001,2,0,12,7,8,71,4.8000002,8,3,99.3,79.0,75,93.2,87.3,80.2,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,16.1,43.2,35.6,3.5,14.2,45.3,37.1,5.2,9.4,39.6,45.8,3.1,35.4,34.4,27.1,,,,,,,,,,,,,,,,,,3,3,5.5,13792.79
7612569,761,Atlanta Public Schools,West Manor Elementary School,2569,E,(404)802-3350,570 Lynhurst Dr SW,Atlanta,GA,30311,278,K-5,,C,78,1,0,83,13,3,0,61.900002,5,14,62.2,95.7,65.59999999999999,79.8,78,45.5,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.1,33.8,27.5,12.7,23.2,40.1,29.6,7,23.9,34.8,32.6,8.700000000000001,19.6,58.7,19.6,2.2,,,,,,,,,,,,,,,,,,2,3,22.6,18258.46
7612664,761,Atlanta Public Schools,Crim High School,2664,H,(404)802-5800,256 Clifton St SE,Atlanta,GA,30317,207,9-12,,F,30,0,0,95,4,0,1,47.799999,4,0,,,,,,,,,,,,,,8.1,66.6,25,17.9,15.7,30,53.8,38.5,5.100000000000001,2.6,92.10000000000001,7.9,0,0,78.30000000000001,13,8.700000000000001,0,75.90000000000001,13.8,6.9,3.4,6.800000000000001,8.9,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.5,2,174.4,27628.07
761282,761,Atlanta Public Schools,Young Middle School,282,M,(404)802-5900,3116 Benjamin E Mays Dr SW,Atlanta,GA,30311,798,6-8,,F,54,0,0,91,8,1,0,68.699997,17,7,,,,,,,,31.1,62.2,61.4,68.6,54,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.90000000000001,28.8,16.1,1.2,56.1,32.8,9.800000000000001,1.3,70.10000000000001,19.1,10,.8,54.5,35.2,9.5,.8,,1,3,34.6,16177.72
761288,761,Atlanta Public Schools,Price Middle School,288,M,(404)802-6300,1670 Benjamin Weldon Bickers Dr SW,Atlanta,GA,30315,381,6-8,,F,56.6,0,0,97,3,0,0,80.300003,12,1,,,,,,,,24.3,76.5,57.1,70.0,56.6,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.1,29.1,11.4,1.4,54.40000000000001,40.2,4.600000000000001,.9,86,11.8,1.1,1.1,68.8,29,2.2,0,,1,1,31,15476.11
761296,761,Atlanta Public Schools,T. J. Perkerson Elementary School,296,E,(404)802-3950,2040 Brewer Blvd SW,Atlanta,GA,30310,383,K-5,,F,48.40000000000001,0,0,95,4,1,0,78.599998,9,2,28.3,68.5,17.9,66.4,48.4,25,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.40000000000001,31.5,10.5,1.7,44.8,39.8,13.8,1.7,73.7,24.6,1.8,0,64.90000000000001,33.3,1.8,0,,,,,,,,,,,,,,,,,,1,2,34.5,17852.64
761303,761,Atlanta Public Schools,Bolton Academy,303,E,(404)802-8350,2268 Adams Dr NW,Atlanta,GA,30318,540,K-5,,B,85.30000000000001,1,1,38,32,4,24,33.700001,8,25,67.6,96.1,100,81.8,85.3,47.6,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.4,23.4,31.3,16.9,29.5,26.6,28.8,15.1,25.9,22.2,33.3,18.5,19.8,42,24.7,13.6,,,,,,,,,,,,,,,,,,2,3,13.3,16016.92
761304,761,Atlanta Public Schools,Deerwood Academy School,304,E,(404)802-3300,3070 Fairburn Rd SW,Atlanta,GA,30331,634,K-5,,D,64.40000000000001,0,0,97,2,1,0,55.400002,7,1,46.6,76.5,64.3,69.8,64.40000000000001,27.5,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.5,36.5,19.6,4.3,31.6,36.5,29.6,2.3,43.2,31.8,21.6,3.4,30.7,61.40000000000001,4.5,3.4,,,,,,,,,,,,,,,,,,1.5,4,29.4,15071.34
761305,761,Atlanta Public Schools,Burgess-Peterson Academy,305,E,(404)802-3400,480 Clifton St SE,Atlanta,GA,30316,462,K-5,,C,79,0,0,70,3,6,21,41.799999,16,0,73.9,93.7,50,82.7,79,58,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7,29.9,31,20.3,17.2,30.6,34.4,17.7,27.3,34.5,29.1,9.1,12.7,56.40000000000001,21.8,9.1,,,,,,,,,,,,,,,,,,2.5,4,12.3,16952.66
7613051,761,Atlanta Public Schools,Beecher Hills Elementary School,3051,E,(404)802-8300,2257 Bolling Brook Dr SW,Atlanta,GA,30311,270,K-5,,D,65.60000000000001,0,0,97,1,1,0,59.299999,16,1,52.0,97.9,3.6,75.9,65.59999999999999,47.6,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.6,30.6,26.1,9.700000000000001,25.4,43.3,23.9,7.5,52.90000000000001,25.5,19.6,2,33.3,54.90000000000001,11.8,0,,,,,,,,,,,,,,,,,,2,3,10.8,21667.63
7613057,761,Atlanta Public Schools,Continental Colony Elementary School,3057,E,(404)802-8000,3181 Hogan Rd SW,Atlanta,GA,30331,411,K-5,,D,67.2,0,0,97,2,1,0,74.900002,10,3,39.8,84.9,78.59999999999999,69.0,67.2,15.8,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.5,32.8,15.2,1.5,36.3,40.7,19.6,3.4,63.1,23.1,12.3,1.5,44.6,44.6,7.7,3.1,,,,,,,,,,,,,,,,,,1.5,3,38.40000000000001,16383.47
7613059,761,Atlanta Public Schools,Fain Elementary School,3059,E,(404)802-8600,101 Hemphill School Rd NW,Atlanta,GA,30331,414,K-5,,D,60.5,0,0,89,11,0,0,84.300003,7,10,23.6,75.3,100,60.2,60.5,8.800000000000001,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.7,27.1,5.300000000000001,1,61.40000000000001,30.4,7.7,.5,60,24.6,12.3,3.1,61.5,35.4,3.1,0,,,,,,,,,,,,,,,,,,1,1,33.1,18001.5
